,fecha,estado,casos
8245,2020-09-14,22,103
8246,2020-09-14,23,66
8247,2020-09-14,24,250
8248,2020-09-14,25,136
8249,2020-09-14,26,216
8250,2020-09-14,27,148
8251,2020-09-14,28,159
8252,2020-09-14,29,51
8253,2020-09-14,30,198
8254,2020-09-14,31,98
8255,2020-09-14,32,69
8256,2020-09-15,1,18
8257,2020-09-15,2,54
8258,2020-09-15,3,91
8259,2020-09-15,4,5
8260,2020-09-15,5,121
8261,2020-09-15,6,46
8262,2020-09-15,7,12
8263,2020-09-15,8,123
8264,2020-09-15,9,966
8265,2020-09-15,10,77
8266,2020-09-15,11,264
8267,2020-09-15,12,193
8268,2020-09-15,13,69
8269,2020-09-15,14,186
8270,2020-09-15,15,266
8271,2020-09-15,16,215
8272,2020-09-15,17,23
8273,2020-09-15,18,22
8274,2020-09-15,19,309
8275,2020-09-15,20,145
8276,2020-09-15,21,129
8277,2020-09-15,22,72
8278,2020-09-15,23,40
8279,2020-09-15,24,136
8280,2020-09-15,25,56
8281,2020-09-15,26,136
8282,2020-09-15,27,133
8283,2020-09-15,28,135
8284,2020-09-15,29,28
8285,2020-09-15,30,71
8286,2020-09-15,31,117
8287,2020-09-15,32,88
8288,2020-09-16,1,24
8289,2020-09-16,2,33
8290,2020-09-16,3,55
8291,2020-09-16,4,4
8292,2020-09-16,5,95
8293,2020-09-16,6,25
8294,2020-09-16,7,2
8295,2020-09-16,8,75
8296,2020-09-16,9,315
8297,2020-09-16,10,15
8298,2020-09-16,11,157
8299,2020-09-16,12,69
8300,2020-09-16,13,57
8301,2020-09-16,14,112
8302,2020-09-16,15,122
8303,2020-09-16,16,86
8304,2020-09-16,17,13
8305,2020-09-16,18,17
8306,2020-09-16,19,217
8307,2020-09-16,20,121
8308,2020-09-16,21,83
8309,2020-09-16,22,33
8310,2020-09-16,23,23
8311,2020-09-16,24,68
8312,2020-09-16,25,33
8313,2020-09-16,26,91
8314,2020-09-16,27,53
8315,2020-09-16,28,52
8316,2020-09-16,29,7
8317,2020-09-16,30,88
8318,2020-09-16,31,37
8319,2020-09-16,32,43
8320,2020-09-17,1,99
8321,2020-09-17,2,125
8322,2020-09-17,3,90
8323,2020-09-17,4,10
8324,2020-09-17,5,189
8325,2020-09-17,6,46
8326,2020-09-17,7,16
8327,2020-09-17,8,116
8328,2020-09-17,9,1513
8329,2020-09-17,10,111
8330,2020-09-17,11,309
8331,2020-09-17,12,187
8332,2020-09-17,13,86
8333,2020-09-17,14,328
8334,2020-09-17,15,487
8335,2020-09-17,16,233
8336,2020-09-17,17,36
8337,2020-09-17,18,49
8338,2020-09-17,19,544
8339,2020-09-17,20,156
8340,2020-09-17,21,187
8341,2020-09-17,22,80
8342,2020-09-17,23,56
8343,2020-09-17,24,189
8344,2020-09-17,25,119
8345,2020-09-17,26,176
8346,2020-09-17,27,162
8347,2020-09-17,28,152
8348,2020-09-17,29,45
8349,2020-09-17,30,230
8350,2020-09-17,31,160
8351,2020-09-17,32,107
8352,2020-09-18,1,51
8353,2020-09-18,2,102
8354,2020-09-18,3,114
8355,2020-09-18,4,42
8356,2020-09-18,5,146
8357,2020-09-18,6,67
8358,2020-09-18,7,13
8359,2020-09-18,8,165
8360,2020-09-18,9,1359
8361,2020-09-18,10,120
8362,2020-09-18,11,301
8363,2020-09-18,12,156
8364,2020-09-18,13,93
8365,2020-09-18,14,250
8366,2020-09-18,15,462
8367,2020-09-18,16,174
8368,2020-09-18,17,25
8369,2020-09-18,18,42
8370,2020-09-18,19,456
8371,2020-09-18,20,87
8372,2020-09-18,21,138
8373,2020-09-18,22,76
8374,2020-09-18,23,56
8375,2020-09-18,24,209
8376,2020-09-18,25,120
8377,2020-09-18,26,146
8378,2020-09-18,27,135
8379,2020-09-18,28,130
8380,2020-09-18,29,20
8381,2020-09-18,30,163
8382,2020-09-18,31,119
8383,2020-09-18,32,65
8384,2020-09-19,1,28
8385,2020-09-19,2,40
8386,2020-09-19,3,64
8387,2020-09-19,4,3
8388,2020-09-19,5,88
8389,2020-09-19,6,39
8390,2020-09-19,7,7
8391,2020-09-19,8,63
8392,2020-09-19,9,753
8393,2020-09-19,10,20
8394,2020-09-19,11,105
8395,2020-09-19,12,85
8396,2020-09-19,13,42
8397,2020-09-19,14,117
8398,2020-09-19,15,135
8399,2020-09-19,16,78
8400,2020-09-19,17,10
8401,2020-09-19,18,26
8402,2020-09-19,19,233
8403,2020-09-19,20,114
8404,2020-09-19,21,80
8405,2020-09-19,22,62
8406,2020-09-19,23,34
8407,2020-09-19,24,94
8408,2020-09-19,25,66
8409,2020-09-19,26,95
8410,2020-09-19,27,69
8411,2020-09-19,28,66
8412,2020-09-19,29,19
8413,2020-09-19,30,72
8414,2020-09-19,31,69
8415,2020-09-19,32,31
8416,2020-09-20,1,27
8417,2020-09-20,2,38
8418,2020-09-20,3,19
8419,2020-09-20,4,6
8420,2020-09-20,5,45
8421,2020-09-20,6,37
8422,2020-09-20,7,4
8423,2020-09-20,8,63
8424,2020-09-20,9,358
8425,2020-09-20,10,29
8426,2020-09-20,11,83
8427,2020-09-20,12,49
8428,2020-09-20,13,33
8429,2020-09-20,14,104
8430,2020-09-20,15,136
8431,2020-09-20,16,55
8432,2020-09-20,17,11
8433,2020-09-20,18,19
8434,2020-09-20,19,169
8435,2020-09-20,20,31
8436,2020-09-20,21,58
8437,2020-09-20,22,47
8438,2020-09-20,23,30
8439,2020-09-20,24,64
8440,2020-09-20,25,27
8441,2020-09-20,26,32
8442,2020-09-20,27,55
8443,2020-09-20,28,49
8444,2020-09-20,29,14
8445,2020-09-20,30,78
8446,2020-09-20,31,47
8447,2020-09-20,32,16
8448,2020-09-21,1,87
8449,2020-09-21,2,99
8450,2020-09-21,3,107
8451,2020-09-21,4,22
8452,2020-09-21,5,213
8453,2020-09-21,6,57
8454,2020-09-21,7,19
8455,2020-09-21,8,183
8456,2020-09-21,9,1134
8457,2020-09-21,10,152
8458,2020-09-21,11,287
8459,2020-09-21,12,188
8460,2020-09-21,13,117
8461,2020-09-21,14,339
8462,2020-09-21,15,519
8463,2020-09-21,16,232
8464,2020-09-21,17,40
8465,2020-09-21,18,44
8466,2020-09-21,19,551
8467,2020-09-21,20,169
8468,2020-09-21,21,186
8469,2020-09-21,22,122
8470,2020-09-21,23,76
8471,2020-09-21,24,223
8472,2020-09-21,25,128
8473,2020-09-21,26,168
8474,2020-09-21,27,131
8475,2020-09-21,28,181
8476,2020-09-21,29,34
8477,2020-09-21,30,262
8478,2020-09-21,31,141
8479,2020-09-21,32,75
8480,2020-09-22,1,74
8481,2020-09-22,2,104
8482,2020-09-22,3,84
8483,2020-09-22,4,7
8484,2020-09-22,5,177
8485,2020-09-22,6,74
8486,2020-09-22,7,13
8487,2020-09-22,8,152
8488,2020-09-22,9,1473
8489,2020-09-22,10,111
8490,2020-09-22,11,276
8491,2020-09-22,12,191
8492,2020-09-22,13,108
8493,2020-09-22,14,341
8494,2020-09-22,15,361
8495,2020-09-22,16,207
8496,2020-09-22,17,34
8497,2020-09-22,18,43
8498,2020-09-22,19,526
8499,2020-09-22,20,151
8500,2020-09-22,21,181
8501,2020-09-22,22,104
8502,2020-09-22,23,70
8503,2020-09-22,24,217
8504,2020-09-22,25,122
8505,2020-09-22,26,203
8506,2020-09-22,27,133
8507,2020-09-22,28,182
8508,2020-09-22,29,39
8509,2020-09-22,30,176
8510,2020-09-22,31,139
8511,2020-09-22,32,97
8512,2020-09-23,1,75
8513,2020-09-23,2,105
8514,2020-09-23,3,82
8515,2020-09-23,4,15
8516,2020-09-23,5,178
8517,2020-09-23,6,59
8518,2020-09-23,7,13
8519,2020-09-23,8,141
8520,2020-09-23,9,1408
8521,2020-09-23,10,110
8522,2020-09-23,11,208
8523,2020-09-23,12,207
8524,2020-09-23,13,83
8525,2020-09-23,14,306
8526,2020-09-23,15,440
8527,2020-09-23,16,219
8528,2020-09-23,17,23
8529,2020-09-23,18,34
8530,2020-09-23,19,472
8531,2020-09-23,20,140
8532,2020-09-23,21,137
8533,2020-09-23,22,117
8534,2020-09-23,23,52
8535,2020-09-23,24,202
8536,2020-09-23,25,110
8537,2020-09-23,26,192
8538,2020-09-23,27,144
8539,2020-09-23,28,113
8540,2020-09-23,29,44
8541,2020-09-23,30,166
8542,2020-09-23,31,139
8543,2020-09-23,32,70
8544,2020-09-24,1,75
8545,2020-09-24,2,78
8546,2020-09-24,3,83
8547,2020-09-24,4,16
8548,2020-09-24,5,164
8549,2020-09-24,6,67
8550,2020-09-24,7,11
8551,2020-09-24,8,118
8552,2020-09-24,9,1361
8553,2020-09-24,10,100
8554,2020-09-24,11,264
8555,2020-09-24,12,155
8556,2020-09-24,13,76
8557,2020-09-24,14,296
8558,2020-09-24,15,326
8559,2020-09-24,16,189
8560,2020-09-24,17,25
8561,2020-09-24,18,44
8562,2020-09-24,19,473
8563,2020-09-24,20,97
8564,2020-09-24,21,122
8565,2020-09-24,22,99
8566,2020-09-24,23,55
8567,2020-09-24,24,140
8568,2020-09-24,25,89
8569,2020-09-24,26,157
8570,2020-09-24,27,124
8571,2020-09-24,28,126
8572,2020-09-24,29,27
8573,2020-09-24,30,173
8574,2020-09-24,31,162
8575,2020-09-24,32,88
8576,2020-09-25,1,50
8577,2020-09-25,2,81
8578,2020-09-25,3,92
8579,2020-09-25,4,18
8580,2020-09-25,5,162
8581,2020-09-25,6,48
8582,2020-09-25,7,5
8583,2020-09-25,8,147
8584,2020-09-25,9,1338
8585,2020-09-25,10,111
8586,2020-09-25,11,221
8587,2020-09-25,12,117
8588,2020-09-25,13,80
8589,2020-09-25,14,296
8590,2020-09-25,15,433
8591,2020-09-25,16,196
8592,2020-09-25,17,30
8593,2020-09-25,18,19
8594,2020-09-25,19,417
8595,2020-09-25,20,109
8596,2020-09-25,21,155
8597,2020-09-25,22,85
8598,2020-09-25,23,63
8599,2020-09-25,24,170
8600,2020-09-25,25,82
8601,2020-09-25,26,152
8602,2020-09-25,27,110
8603,2020-09-25,28,141
8604,2020-09-25,29,16
8605,2020-09-25,30,137
8606,2020-09-25,31,108
8607,2020-09-25,32,78
8608,2020-09-26,1,25
8609,2020-09-26,2,29
8610,2020-09-26,3,57
8611,2020-09-26,4,10
8612,2020-09-26,5,127
8613,2020-09-26,6,37
8614,2020-09-26,7,9
8615,2020-09-26,8,56
8616,2020-09-26,9,857
8617,2020-09-26,10,14
8618,2020-09-26,11,82
8619,2020-09-26,12,59
8620,2020-09-26,13,49
8621,2020-09-26,14,92
8622,2020-09-26,15,122
8623,2020-09-26,16,80
8624,2020-09-26,17,11
8625,2020-09-26,18,16
8626,2020-09-26,19,220
8627,2020-09-26,20,109
8628,2020-09-26,21,82
8629,2020-09-26,22,47
8630,2020-09-26,23,33
8631,2020-09-26,24,80
8632,2020-09-26,25,35
8633,2020-09-26,26,75
8634,2020-09-26,27,47
8635,2020-09-26,28,66
8636,2020-09-26,29,4
8637,2020-09-26,30,54
8638,2020-09-26,31,30
8639,2020-09-26,32,33
8640,2020-09-27,1,21
8641,2020-09-27,2,29
8642,2020-09-27,3,19
8643,2020-09-27,4,6
8644,2020-09-27,5,61
8645,2020-09-27,6,26
8646,2020-09-27,7,12
8647,2020-09-27,8,56
8648,2020-09-27,9,375
8649,2020-09-27,10,23
8650,2020-09-27,11,76
8651,2020-09-27,12,59
8652,2020-09-27,13,26
8653,2020-09-27,14,99
8654,2020-09-27,15,99
8655,2020-09-27,16,58
8656,2020-09-27,17,3
8657,2020-09-27,18,14
8658,2020-09-27,19,150
8659,2020-09-27,20,43
8660,2020-09-27,21,68
8661,2020-09-27,22,39
8662,2020-09-27,23,26
8663,2020-09-27,24,57
8664,2020-09-27,25,42
8665,2020-09-27,26,42
8666,2020-09-27,27,70
8667,2020-09-27,28,49
8668,2020-09-27,29,10
8669,2020-09-27,30,68
8670,2020-09-27,31,55
8671,2020-09-27,32,25
8672,2020-09-28,1,100
8673,2020-09-28,2,110
8674,2020-09-28,3,95
8675,2020-09-28,4,14
8676,2020-09-28,5,190
8677,2020-09-28,6,74
8678,2020-09-28,7,16
8679,2020-09-28,8,189
8680,2020-09-28,9,1316
8681,2020-09-28,10,121
8682,2020-09-28,11,321
8683,2020-09-28,12,168
8684,2020-09-28,13,87
8685,2020-09-28,14,303
8686,2020-09-28,15,390
8687,2020-09-28,16,232
8688,2020-09-28,17,27
8689,2020-09-28,18,40
8690,2020-09-28,19,602
8691,2020-09-28,20,183
8692,2020-09-28,21,170
8693,2020-09-28,22,129
8694,2020-09-28,23,100
8695,2020-09-28,24,183
8696,2020-09-28,25,136
8697,2020-09-28,26,208
8698,2020-09-28,27,146
8699,2020-09-28,28,162
8700,2020-09-28,29,25
8701,2020-09-28,30,206
8702,2020-09-28,31,128
8703,2020-09-28,32,81
8704,2020-09-29,1,99
8705,2020-09-29,2,97
8706,2020-09-29,3,97
8707,2020-09-29,4,14
8708,2020-09-29,5,239
8709,2020-09-29,6,73
8710,2020-09-29,7,15
8711,2020-09-29,8,224
8712,2020-09-29,9,1402
8713,2020-09-29,10,111
8714,2020-09-29,11,243
8715,2020-09-29,12,194
8716,2020-09-29,13,78
8717,2020-09-29,14,356
8718,2020-09-29,15,390
8719,2020-09-29,16,216
8720,2020-09-29,17,40
8721,2020-09-29,18,38
8722,2020-09-29,19,489
8723,2020-09-29,20,158
8724,2020-09-29,21,107
8725,2020-09-29,22,110
8726,2020-09-29,23,54
8727,2020-09-29,24,127
8728,2020-09-29,25,112
8729,2020-09-29,26,211
8730,2020-09-29,27,122
8731,2020-09-29,28,157
8732,2020-09-29,29,36
8733,2020-09-29,30,127
8734,2020-09-29,31,110
8735,2020-09-29,32,114
8736,2020-09-30,1,82
8737,2020-09-30,2,128
8738,2020-09-30,3,79
8739,2020-09-30,4,13
8740,2020-09-30,5,216
8741,2020-09-30,6,73
8742,2020-09-30,7,10
8743,2020-09-30,8,200
8744,2020-09-30,9,1391
8745,2020-09-30,10,130
8746,2020-09-30,11,281
8747,2020-09-30,12,165
8748,2020-09-30,13,79
8749,2020-09-30,14,304
8750,2020-09-30,15,355
8751,2020-09-30,16,147
8752,2020-09-30,17,23
8753,2020-09-30,18,24
8754,2020-09-30,19,386
8755,2020-09-30,20,118
8756,2020-09-30,21,118
8757,2020-09-30,22,118
8758,2020-09-30,23,60
8759,2020-09-30,24,164
8760,2020-09-30,25,95
8761,2020-09-30,26,182
8762,2020-09-30,27,93
8763,2020-09-30,28,126
8764,2020-09-30,29,29
8765,2020-09-30,30,140
8766,2020-09-30,31,114
8767,2020-09-30,32,81
8768,2020-10-01,1,56
8769,2020-10-01,2,109
8770,2020-10-01,3,84
8771,2020-10-01,4,14
8772,2020-10-01,5,197
8773,2020-10-01,6,55
8774,2020-10-01,7,16
8775,2020-10-01,8,204
8776,2020-10-01,9,1373
8777,2020-10-01,10,115
8778,2020-10-01,11,278
8779,2020-10-01,12,110
8780,2020-10-01,13,69
8781,2020-10-01,14,256
8782,2020-10-01,15,348
8783,2020-10-01,16,154
8784,2020-10-01,17,47
8785,2020-10-01,18,36
8786,2020-10-01,19,396
8787,2020-10-01,20,131
8788,2020-10-01,21,138
8789,2020-10-01,22,129
8790,2020-10-01,23,60
8791,2020-10-01,24,131
8792,2020-10-01,25,92
8793,2020-10-01,26,180
8794,2020-10-01,27,59
8795,2020-10-01,28,107
8796,2020-10-01,29,19
8797,2020-10-01,30,126
8798,2020-10-01,31,106
8799,2020-10-01,32,86
8800,2020-10-02,1,67
8801,2020-10-02,2,82
8802,2020-10-02,3,71
8803,2020-10-02,4,21
8804,2020-10-02,5,191
8805,2020-10-02,6,55
8806,2020-10-02,7,11
8807,2020-10-02,8,242
8808,2020-10-02,9,1222
8809,2020-10-02,10,121
8810,2020-10-02,11,304
8811,2020-10-02,12,115
8812,2020-10-02,13,77
8813,2020-10-02,14,234
8814,2020-10-02,15,277
8815,2020-10-02,16,143
8816,2020-10-02,17,29
8817,2020-10-02,18,22
8818,2020-10-02,19,376
8819,2020-10-02,20,110
8820,2020-10-02,21,147
8821,2020-10-02,22,113
8822,2020-10-02,23,58
8823,2020-10-02,24,171
8824,2020-10-02,25,94
8825,2020-10-02,26,173
8826,2020-10-02,27,71
8827,2020-10-02,28,84
8828,2020-10-02,29,15
8829,2020-10-02,30,115
8830,2020-10-02,31,97
8831,2020-10-02,32,95
8832,2020-10-03,1,14
8833,2020-10-03,2,49
8834,2020-10-03,3,43
8835,2020-10-03,4,0
8836,2020-10-03,5,126
8837,2020-10-03,6,37
8838,2020-10-03,7,3
8839,2020-10-03,8,104
8840,2020-10-03,9,640
8841,2020-10-03,10,15
8842,2020-10-03,11,58
8843,2020-10-03,12,56
8844,2020-10-03,13,48
8845,2020-10-03,14,113
8846,2020-10-03,15,112
8847,2020-10-03,16,85
8848,2020-10-03,17,13
8849,2020-10-03,18,9
8850,2020-10-03,19,233
8851,2020-10-03,20,103
8852,2020-10-03,21,47
8853,2020-10-03,22,62
8854,2020-10-03,23,20
8855,2020-10-03,24,80
8856,2020-10-03,25,42
8857,2020-10-03,26,58
8858,2020-10-03,27,51
8859,2020-10-03,28,71
8860,2020-10-03,29,15
8861,2020-10-03,30,58
8862,2020-10-03,31,27
8863,2020-10-03,32,39
8864,2020-10-04,1,31
8865,2020-10-04,2,32
8866,2020-10-04,3,27
8867,2020-10-04,4,5
8868,2020-10-04,5,106
8869,2020-10-04,6,21
8870,2020-10-04,7,2
8871,2020-10-04,8,84
8872,2020-10-04,9,314
8873,2020-10-04,10,22
8874,2020-10-04,11,62
8875,2020-10-04,12,52
8876,2020-10-04,13,45
8877,2020-10-04,14,82
8878,2020-10-04,15,74
8879,2020-10-04,16,39
8880,2020-10-04,17,11
8881,2020-10-04,18,17
8882,2020-10-04,19,154
8883,2020-10-04,20,59
8884,2020-10-04,21,53
8885,2020-10-04,22,44
8886,2020-10-04,23,20
8887,2020-10-04,24,66
8888,2020-10-04,25,22
8889,2020-10-04,26,53
8890,2020-10-04,27,46
8891,2020-10-04,28,34
8892,2020-10-04,29,5
8893,2020-10-04,30,52
8894,2020-10-04,31,44
8895,2020-10-04,32,58
8896,2020-10-05,1,98
8897,2020-10-05,2,142
8898,2020-10-05,3,100
8899,2020-10-05,4,18
8900,2020-10-05,5,254
8901,2020-10-05,6,58
8902,2020-10-05,7,13
8903,2020-10-05,8,347
8904,2020-10-05,9,1208
8905,2020-10-05,10,165
8906,2020-10-05,11,211
8907,2020-10-05,12,174
8908,2020-10-05,13,78
8909,2020-10-05,14,268
8910,2020-10-05,15,265
8911,2020-10-05,16,162
8912,2020-10-05,17,59
8913,2020-10-05,18,36
8914,2020-10-05,19,562
8915,2020-10-05,20,130
8916,2020-10-05,21,154
8917,2020-10-05,22,121
8918,2020-10-05,23,85
8919,2020-10-05,24,210
8920,2020-10-05,25,110
8921,2020-10-05,26,218
8922,2020-10-05,27,87
8923,2020-10-05,28,147
8924,2020-10-05,29,14
8925,2020-10-05,30,179
8926,2020-10-05,31,132
8927,2020-10-05,32,84
8928,2020-10-06,1,90
8929,2020-10-06,2,138
8930,2020-10-06,3,81
8931,2020-10-06,4,7
8932,2020-10-06,5,316
8933,2020-10-06,6,64
8934,2020-10-06,7,9
8935,2020-10-06,8,348
8936,2020-10-06,9,1397
8937,2020-10-06,10,150
8938,2020-10-06,11,214
8939,2020-10-06,12,134
8940,2020-10-06,13,86
8941,2020-10-06,14,267
8942,2020-10-06,15,243
8943,2020-10-06,16,177
8944,2020-10-06,17,47
8945,2020-10-06,18,21
8946,2020-10-06,19,560
8947,2020-10-06,20,156
8948,2020-10-06,21,130
8949,2020-10-06,22,114
8950,2020-10-06,23,58
8951,2020-10-06,24,216
8952,2020-10-06,25,127
8953,2020-10-06,26,184
8954,2020-10-06,27,109
8955,2020-10-06,28,129
8956,2020-10-06,29,19
8957,2020-10-06,30,153
8958,2020-10-06,31,102
8959,2020-10-06,32,102
8960,2020-10-07,1,71
8961,2020-10-07,2,131
8962,2020-10-07,3,68
8963,2020-10-07,4,13
8964,2020-10-07,5,245
8965,2020-10-07,6,57
8966,2020-10-07,7,9
8967,2020-10-07,8,349
8968,2020-10-07,9,1431
8969,2020-10-07,10,204
8970,2020-10-07,11,269
8971,2020-10-07,12,152
8972,2020-10-07,13,107
8973,2020-10-07,14,301
8974,2020-10-07,15,247
8975,2020-10-07,16,143
8976,2020-10-07,17,39
8977,2020-10-07,18,25
8978,2020-10-07,19,583
8979,2020-10-07,20,148
8980,2020-10-07,21,144
8981,2020-10-07,22,113
8982,2020-10-07,23,18
8983,2020-10-07,24,210
8984,2020-10-07,25,91
8985,2020-10-07,26,141
8986,2020-10-07,27,62
8987,2020-10-07,28,126
8988,2020-10-07,29,16
8989,2020-10-07,30,125
8990,2020-10-07,31,26
8991,2020-10-07,32,95
8992,2020-10-08,1,72
8993,2020-10-08,2,90
8994,2020-10-08,3,89
8995,2020-10-08,4,7
8996,2020-10-08,5,237
8997,2020-10-08,6,75
8998,2020-10-08,7,8
8999,2020-10-08,8,407
9000,2020-10-08,9,1375
9001,2020-10-08,10,176
9002,2020-10-08,11,272
9003,2020-10-08,12,126
9004,2020-10-08,13,78
9005,2020-10-08,14,227
9006,2020-10-08,15,199
9007,2020-10-08,16,131
9008,2020-10-08,17,43
9009,2020-10-08,18,26
9010,2020-10-08,19,481
9011,2020-10-08,20,123
9012,2020-10-08,21,114
9013,2020-10-08,22,133
9014,2020-10-08,23,48
9015,2020-10-08,24,194
9016,2020-10-08,25,100
9017,2020-10-08,26,132
9018,2020-10-08,27,90
9019,2020-10-08,28,99
9020,2020-10-08,29,20
9021,2020-10-08,30,136
9022,2020-10-08,31,76
9023,2020-10-08,32,101
9024,2020-10-09,1,70
9025,2020-10-09,2,74
9026,2020-10-09,3,94
9027,2020-10-09,4,20
9028,2020-10-09,5,231
9029,2020-10-09,6,76
9030,2020-10-09,7,8
9031,2020-10-09,8,448
9032,2020-10-09,9,1384
9033,2020-10-09,10,178
9034,2020-10-09,11,274
9035,2020-10-09,12,102
9036,2020-10-09,13,64
9037,2020-10-09,14,241
9038,2020-10-09,15,200
9039,2020-10-09,16,119
9040,2020-10-09,17,22
9041,2020-10-09,18,34
9042,2020-10-09,19,522
9043,2020-10-09,20,133
9044,2020-10-09,21,129
9045,2020-10-09,22,168
9046,2020-10-09,23,59
9047,2020-10-09,24,231
9048,2020-10-09,25,97
9049,2020-10-09,26,108
9050,2020-10-09,27,113
9051,2020-10-09,28,97
9052,2020-10-09,29,24
9053,2020-10-09,30,143
9054,2020-10-09,31,100
9055,2020-10-09,32,103
9056,2020-10-10,1,18
9057,2020-10-10,2,43
9058,2020-10-10,3,48
9059,2020-10-10,4,2
9060,2020-10-10,5,157
9061,2020-10-10,6,33
9062,2020-10-10,7,7
9063,2020-10-10,8,328
9064,2020-10-10,9,672
9065,2020-10-10,10,25
9066,2020-10-10,11,92
9067,2020-10-10,12,48
9068,2020-10-10,13,34
9069,2020-10-10,14,100
9070,2020-10-10,15,100
9071,2020-10-10,16,68
9072,2020-10-10,17,21
9073,2020-10-10,18,14
9074,2020-10-10,19,290
9075,2020-10-10,20,134
9076,2020-10-10,21,70
9077,2020-10-10,22,82
9078,2020-10-10,23,25
9079,2020-10-10,24,153
9080,2020-10-10,25,53
9081,2020-10-10,26,73
9082,2020-10-10,27,60
9083,2020-10-10,28,62
9084,2020-10-10,29,19
9085,2020-10-10,30,45
9086,2020-10-10,31,48
9087,2020-10-10,32,93
9088,2020-10-11,1,37
9089,2020-10-11,2,38
9090,2020-10-11,3,22
9091,2020-10-11,4,1
9092,2020-10-11,5,107
9093,2020-10-11,6,28
9094,2020-10-11,7,4
9095,2020-10-11,8,180
9096,2020-10-11,9,351
9097,2020-10-11,10,34
9098,2020-10-11,11,86
9099,2020-10-11,12,36
9100,2020-10-11,13,47
9101,2020-10-11,14,119
9102,2020-10-11,15,101
9103,2020-10-11,16,51
9104,2020-10-11,17,14
9105,2020-10-11,18,17
9106,2020-10-11,19,203
9107,2020-10-11,20,56
9108,2020-10-11,21,47
9109,2020-10-11,22,78
9110,2020-10-11,23,27
9111,2020-10-11,24,90
9112,2020-10-11,25,46
9113,2020-10-11,26,53
9114,2020-10-11,27,54
9115,2020-10-11,28,38
9116,2020-10-11,29,11
9117,2020-10-11,30,57
9118,2020-10-11,31,51
9119,2020-10-11,32,92
9120,2020-10-12,1,123
9121,2020-10-12,2,132
9122,2020-10-12,3,112
9123,2020-10-12,4,13
9124,2020-10-12,5,312
9125,2020-10-12,6,49
9126,2020-10-12,7,16
9127,2020-10-12,8,425
9128,2020-10-12,9,1455
9129,2020-10-12,10,288
9130,2020-10-12,11,312
9131,2020-10-12,12,133
9132,2020-10-12,13,93
9133,2020-10-12,14,325
9134,2020-10-12,15,266
9135,2020-10-12,16,218
9136,2020-10-12,17,50
9137,2020-10-12,18,31
9138,2020-10-12,19,697
9139,2020-10-12,20,121
9140,2020-10-12,21,186
9141,2020-10-12,22,198
9142,2020-10-12,23,49
9143,2020-10-12,24,239
9144,2020-10-12,25,131
9145,2020-10-12,26,145
9146,2020-10-12,27,106
9147,2020-10-12,28,125
9148,2020-10-12,29,20
9149,2020-10-12,30,171
9150,2020-10-12,31,138
9151,2020-10-12,32,129
9152,2020-10-13,1,95
9153,2020-10-13,2,133
9154,2020-10-13,3,94
9155,2020-10-13,4,14
9156,2020-10-13,5,368
9157,2020-10-13,6,55
9158,2020-10-13,7,7
9159,2020-10-13,8,690
9160,2020-10-13,9,1597
9161,2020-10-13,10,225
9162,2020-10-13,11,301
9163,2020-10-13,12,105
9164,2020-10-13,13,82
9165,2020-10-13,14,303
9166,2020-10-13,15,274
9167,2020-10-13,16,176
9168,2020-10-13,17,34
9169,2020-10-13,18,32
9170,2020-10-13,19,608
9171,2020-10-13,20,147
9172,2020-10-13,21,147
9173,2020-10-13,22,204
9174,2020-10-13,23,57
9175,2020-10-13,24,305
9176,2020-10-13,25,125
9177,2020-10-13,26,188
9178,2020-10-13,27,90
9179,2020-10-13,28,150
9180,2020-10-13,29,34
9181,2020-10-13,30,137
9182,2020-10-13,31,176
9183,2020-10-13,32,179
9184,2020-10-14,1,92
9185,2020-10-14,2,135
9186,2020-10-14,3,76
9187,2020-10-14,4,14
9188,2020-10-14,5,265
9189,2020-10-14,6,51
9190,2020-10-14,7,6
9191,2020-10-14,8,755
9192,2020-10-14,9,1427
9193,2020-10-14,10,198
9194,2020-10-14,11,279
9195,2020-10-14,12,136
9196,2020-10-14,13,100
9197,2020-10-14,14,312
9198,2020-10-14,15,224
9199,2020-10-14,16,137
9200,2020-10-14,17,45
9201,2020-10-14,18,20
9202,2020-10-14,19,513
9203,2020-10-14,20,137
9204,2020-10-14,21,154
9205,2020-10-14,22,196
9206,2020-10-14,23,49
9207,2020-10-14,24,229
9208,2020-10-14,25,110
9209,2020-10-14,26,176
9210,2020-10-14,27,98
9211,2020-10-14,28,108
9212,2020-10-14,29,19
9213,2020-10-14,30,135
9214,2020-10-14,31,110
9215,2020-10-14,32,138
9216,2020-10-15,1,97
9217,2020-10-15,2,126
9218,2020-10-15,3,94
9219,2020-10-15,4,11
9220,2020-10-15,5,302
9221,2020-10-15,6,46
9222,2020-10-15,7,13
9223,2020-10-15,8,628
9224,2020-10-15,9,1548
9225,2020-10-15,10,262
9226,2020-10-15,11,293
9227,2020-10-15,12,113
9228,2020-10-15,13,114
9229,2020-10-15,14,282
9230,2020-10-15,15,259
9231,2020-10-15,16,143
9232,2020-10-15,17,29
9233,2020-10-15,18,27
9234,2020-10-15,19,520
9235,2020-10-15,20,113
9236,2020-10-15,21,162
9237,2020-10-15,22,221
9238,2020-10-15,23,43
9239,2020-10-15,24,216
9240,2020-10-15,25,95
9241,2020-10-15,26,166
